pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
P7572949d92,2024,50.0,1,False,2.0,-0.23000000000000004,0.0,67.0,partial_bust_track,,cup_of_coffee,unresolved,,1215012.0,0.0,217.59999999999997,26.0,0.0,2,180.39999999999998,-0.28,-5.32,9.219512195121952,0.0,37.2,0.05,-0.5,12.774193548387096,0.0,,,,,,,,,,,,,,,,partial
Pd3ead775c1,2024,,0,False,2.0,0.04000000000000001,0.0392,42.0,partial_bust_track,,cup_of_coffee,undrafted,,2800019.0,0.0,339.7,47.0,0.0,2,304.0,0.13,-1.89,16.105263157894736,0.0,35.699999999999996,-0.09,-7.02,9.176470588235293,0.0,,,,,,,,,,,,,,,,partial
P2524393d71,2024,,0,False,2.0,-0.14,0.0,60.0,partial_bust_track,,fringe,undrafted,,3306045.0,0.0,1562.8,120.0,0.0,2,1044.3,-0.26,-3.08,14.440677966101696,0.0,518.5,0.12,-2.25,13.129411764705882,0.0,,,,,,,,,,,,,,,,partial
P6696ce1e71,2024,,0,True,1.0,-0.23,0.0,66.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,66.60000000000001,9.0,0.0,1,66.60000000000001,-0.23,-8.71,7.783783783783782,0.0,,,,,,,,,,,,,,,,,,,,,final
Pdff50197cb,2024,,0,False,2.0,0.12000000000000001,0.1133,35.0,partial_bust_track,,cup_of_coffee,undrafted,,938896.0,0.0,65.3,10.0,0.0,2,6.8,-0.02,-7.54,0.0,0.0,58.5,0.14,1.46,21.6,0.0,,,,,,,,,,,,,,,,partial
Pbdf853cdec,2024,,0,True,1.0,-0.08,0.0,54.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,10.4,2.0,0.0,1,10.4,-0.08,-15.17,10.384615384615385,0.0,,,,,,,,,,,,,,,,,,,,,final
Pe8e75a6d90,2024,,0,False,2.0,-0.07,0.0,53.0,partial_bust_track,,cup_of_coffee,undrafted,,830048.0,0.0,88.2,20.0,0.0,2,29.400000000000002,0.03,-1.07,13.224489795918366,0.0,58.800000000000004,-0.1,-5.67,15.428571428571427,0.0,,,,,,,,,,,,,,,,partial
P233044615c,2024,,0,False,2.0,0.18,0.1655,32.0,partial_bust_track,,cup_of_coffee,undrafted,,652062.0,0.0,160.4,16.0,0.0,2,22.4,-0.05,-6.41,22.5,0.0,138.0,0.23,0.27,14.478260869565217,0.0,,,,,,,,,,,,,,,,partial
P732be498cd,2024,,0,False,2.0,1.71,0.9969,16.0,partial_rotation_track,,fringe,undrafted,,4748420.0,0.0,1476.8,79.0,0.0,2,22.400000000000002,-0.09,-9.98,11.249999999999998,0.0,1454.3999999999999,1.8,-0.5,16.574257425742577,1.0,,,,,,,,,,,,,,,,partial
Pf99c720027,2024,,0,False,2.0,0.42999999999999994,0.3577,24.0,partial_rotation_track,,fringe,undrafted,,1595034.0,0.0,1538.4,84.0,0.0,2,124.0,-0.27,-6.36,7.548387096774194,0.0,1414.4,0.7,-1.79,8.959276018099548,0.0,,,,,,,,,,,,,,,,partial
P1c48d6e24b,2024,,0,False,2.0,-0.18000000000000002,0.0,63.0,partial_bust_track,,cup_of_coffee,undrafted,,855466.0,0.0,276.1,28.0,0.0,2,70.4,0.1,-0.3,15.1875,0.0,205.7,-0.28,-4.99,13.090909090909092,0.0,,,,,,,,,,,,,,,,partial
Pe6c95cf044,2024,,0,False,2.0,-0.1,0.0,56.0,partial_bust_track,,cup_of_coffee,undrafted,,531715.0,0.0,298.5,31.0,0.0,2,21.0,-0.1,-10.74,3.0857142857142854,0.0,277.5,-0.0,-2.66,10.702702702702704,0.0,,,,,,,,,,,,,,,,partial
P99ed7bd6ab,2024,,0,True,1.0,0.02,0.0198,44.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,126.0,21.0,0.0,1,126.0,0.02,-2.32,10.2,0.0,,,,,,,,,,,,,,,,,,,,,final
P7f11916058,2024,,0,False,2.0,-0.06999999999999999,0.0,52.0,partial_bust_track,,cup_of_coffee,undrafted,,890639.0,0.0,301.2,40.0,0.0,2,92.4,0.02,-2.31,13.714285714285714,0.0,208.79999999999998,-0.09,-3.42,10.551724137931034,0.0,,,,,,,,,,,,,,,,partial
P2c7c71307b,2024,,0,True,1.0,-0.76,0.0,83.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,468.0,36.0,0.0,1,468.0,-0.76,-5.47,7.200000000000001,0.0,,,,,,,,,,,,,,,,,,,,,final
P424c3aa3f2,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Peae8be2d88,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P75990d7854,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Paed8dc8f7e,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pa757d2e68d,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pf59a3a471e,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pb8bba3b38a,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pae3adc3ef4,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P36a4ba5e62,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P1c44c138bb,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pf372901c0b,2024,,0,True,,0.0,0.0,46.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
