pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pd4287ba490,2022,56.0,1,False,2.0,-0.26,0.0,63.0,partial_bust_track,,cup_of_coffee,unresolved,,1215012.0,0.0,190.79999999999998,24.0,0.0,2,87.6,-0.23,-7.18,4.931506849315069,0.0,103.19999999999999,-0.03,-3.22,9.627906976744185,0.0,,,,,,,,,,,,,,,,partial
P821b19c2a1,2022,,0,True,2.0,0.35,0.3001,38.0,bust_track,1.0,cup_of_coffee,undrafted,,4092584.0,0.0,372.6,45.0,0.0,2,175.2,0.14,-1.26,24.657534246575345,0.0,197.4,0.21,-0.83,17.617021276595743,0.0,,,,,,,,,,,,,,,,final
Paee04abbe6,2022,52.0,1,False,2.0,1.71,0.9969,28.0,partial_rotation_track,,fringe,unresolved,,3362530.0,0.0,1701.0,104.0,0.0,2,789.6,0.18,-2.26,14.744680851063832,0.0,911.4,1.53,0.27,13.95918367346939,1.0,,,,,,,,,,,,,,,,partial
P9f0e3aa432,2022,,0,False,4.0,0.57,0.4511,34.0,partial_rotation_track,,role_player,undrafted,,4712247.0,0.0,4889.4,242.0,0.0,4,346.5,0.22,-1.54,16.0,0.0,616.0,-0.06,-2.81,14.727272727272727,0.0,1657.1,1.05,-1.55,11.73568281938326,0.0,2269.8,-0.64,-3.13,12.865979381443298,0.0,,,,,,partial
P8683784c59,2022,,0,False,4.0,0.73,0.5481,32.0,partial_bust_track,,fringe,undrafted,,2461158.0,0.0,1486.6,121.0,0.0,4,239.4,0.38,0.13,14.61654135338346,0.0,260.0,0.11,-1.91,13.32,0.0,503.2,-0.06,-2.86,14.029411764705882,0.0,484.0,0.3,-1.57,16.06611570247934,0.0,,,,,,partial
P47d96f257b,2022,,0,True,2.0,-0.2,0.0,60.0,bust_track,1.0,cup_of_coffee,undrafted,,1212441.0,0.0,129.9,21.0,0.0,2,66.3,0.03,-1.93,11.076923076923077,0.0,63.6,-0.23,-8.87,3.3962264150943398,0.0,,,,,,,,,,,,,,,,final
P98f4c6dfa5,2022,,0,True,3.0,-0.82,0.0,74.0,bust_track,1.0,fringe,undrafted,,1173455.0,0.0,570.3,57.0,0.0,3,88.8,-0.23,-7.07,6.972972972972973,0.0,380.79999999999995,-0.43,-4.59,5.785714285714287,0.0,100.7,-0.16,-5.45,6.113207547169812,0.0,,,,,,,,,,,final
Pc60f6451c1,2022,,0,True,3.0,-0.48,0.0,68.0,bust_track,1.0,cup_of_coffee,undrafted,,559782.0,0.0,297.7,35.0,0.0,3,41.300000000000004,-0.01,-3.05,7.932203389830507,0.0,86.39999999999999,-0.08,-4.17,17.25,0.0,170.0,-0.39,-6.58,12.494117647058824,0.0,,,,,,,,,,,final
P017b3a2bee,2022,,0,True,1.0,-0.08,0.0,53.0,bust_track,1.0,cup_of_coffee,undrafted,,508891.0,0.0,28.5,5.0,0.0,1,28.5,-0.08,-7.23,11.368421052631579,0.0,,,,,,,,,,,,,,,,,,,,,final
Pfc4c07b799,2022,,0,True,3.0,-0.45000000000000007,0.0,67.0,bust_track,1.0,fringe,undrafted,,1747711.0,0.0,597.1999999999999,54.0,0.0,3,18.0,-0.04,-6.31,20.0,0.0,395.9,-0.07,-2.94,14.803738317757011,0.0,183.29999999999998,-0.34,-5.9,16.851063829787233,0.0,,,,,,,,,,,final
Pc44acb797a,2022,,0,True,1.0,-0.07,0.0,52.0,bust_track,1.0,cup_of_coffee,undrafted,,500000.0,0.0,8.0,2.0,0.0,1,8.0,-0.07,-17.17,9.0,0.0,,,,,,,,,,,,,,,,,,,,,final
P719dac14cb,2022,,0,False,4.0,2.85,1.3481,23.0,partial_starter_track,,role_player,undrafted,,22250000.0,0.0,4814.3,263.0,0.0,4,764.4,-1.03,-4.98,15.428571428571427,0.0,1643.3999999999999,1.59,-0.97,15.180722891566266,1.0,1237.5,0.17,-2.41,12.872727272727273,0.0,1169.0,2.12,0.49,18.323353293413174,2.0,,,,,,partial
P328e73174e,2022,,0,True,2.0,0.33,0.2852,39.0,bust_track,1.0,fringe,undrafted,,707185.0,0.0,737.8,42.0,0.0,2,40.8,-0.05,-4.58,2.647058823529412,0.0,697.0,0.38,-1.7,8.894117647058824,0.0,,,,,,,,,,,,,,,,final
P39f2672d8d,2022,,0,False,4.0,-0.53,0.0,69.0,partial_bust_track,,fringe,undrafted,,559782.0,0.0,641.7,61.0,0.0,4,126.5,-0.04,-3.23,15.08300395256917,0.0,129.8,0.05,-1.97,17.694915254237284,0.0,146.0,-0.27,-5.86,16.273972602739725,0.0,239.40000000000003,-0.27,-4.62,16.842105263157894,0.0,,,,,,partial
P750617fadd,2022,,0,True,1.0,-0.03,0.0,47.0,bust_track,1.0,cup_of_coffee,undrafted,,239822.0,0.0,4.2,2.0,0.0,1,4.2,-0.03,-13.27,34.285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,final
P7c732b276f,2022,,0,True,1.0,-0.06,0.0,51.0,bust_track,1.0,cup_of_coffee,undrafted,,1860248.0,0.0,126.0,10.0,0.0,1,126.0,-0.06,-3.49,10.857142857142858,0.0,,,,,,,,,,,,,,,,,,,,,final
P93a0142eda,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pec93c68939,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P539be6c711,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P96bc00aaed,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P6b997b8b4f,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P3e1b393a8c,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P3ebbedffb1,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
Pe2f97b33d4,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
P54ce020bc4,2022,,0,True,,0.0,0.0,45.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
